modelo,repeticao,pergunta,edital,tema,item_esperado,configuracao,status,valores_esperados,erro_conferencia,correta,referenciada,correta_com_referencia,item_recuperado,citou_item,tokens_entrada,latencia_ms,resposta
Claude Haiku 4.5,3,q03-tec,MIB R2 — Tecnologias Digitais,valores,6,Configuração híbrida,answered,true,,true,true,true,true,true,9729,22013,"# Contrapartida Financeira Exigida ## Percentuais Obrigatórios O aporte de contrapartida financeira é obrigatório [c_ae491b]. Os percentuais mínimos variam conforme o porte da empresa (definido pelo maior faturamento entre proponente e coexecutoras) e o tipo de arranjo [c_ae491b]: | **Porte da Empresa** | **Receita Operacional Bruta** | **Arranjo Simples** | **Arranjo em Rede** | |---|---|---|---| | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,0% | — | | Pequena Empresa | De R$ 4.800.000,00 a R$ 16.000.000,00 | 10,0% | — | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 30,0% | 15,0% | | Média Empresa II | De R$ 90.000.000,01 a R$ 300.000.000,00 | 40,0% | 20,0% | | Grande Empresa | Acima de R$ 300.000.000,01 | 50,0% | 25,0% | [c_ae491b] Importante: A apuração do percentual baseia-se no **maior faturamento das empresas integrantes da proposta ou do grupo econômico que eventualmente integrem** [c_687d3b]. --- ## Formas de Integralização **1. Depósito em conta corrente exclusiva:** Previamente à liberação de cada parcela, será obrigatório o depósito dos recursos da parcela de Contrapartida Financeira em conta corrente exclusiva para movimentaçã"
Claude Haiku 4.5,3,q03-tec,MIB R2 — Tecnologias Digitais,valores,6,Configuração com busca adicional,answered,true,,true,true,true,true,true,9868,17614,"## Percentuais Mínimos de Contrapartida Os percentuais exigidos variam conforme o **porte da empresa** (baseado na receita operacional bruta) e o **tipo de arranjo** (Simples ou Rede): [c_ae491b] | Porte | Receita Operacional Bruta | Arranjo Simples | Arranjo em Rede | |-------|--------------------------|-----------------|-----------------| | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,0% | — | | Pequena Empresa | De R$ 4.800.000,00 a R$ 16.000.000,00 | 10,0% | — | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 30,0% | 15,0% | | Média Empresa II | De R$ 90.000.000,01 a R$ 300.000.000,00 | 40,0% | 20,0% | | Grande Empresa | Acima de R$ 300.000.000,01 | 50,0% | 25,0% | Os percentuais são calculados em relação ao **valor total da proposta** (Finep + Contrapartida) [c_ae491b]. Quando há coexecutoras, considera-se o faturamento da empresa de maior porte para enquadramento [c_687d3b]. ## Formas de Integralização da Contrapartida **1. Aporte direto em conta corrente exclusiva:** Previamente à liberação de cada parcela, é obrigatório o depósito dos recursos da parcela de Contrapartida Financeira em conta corrente exclusiva para movimentação desses"
Claude Haiku 4.5,3,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,Doc. inteiro,answered,true,,true,false,false,true,true,22726,15746,"# Contrapartida: Obrigatoriedade, Percentuais e Formas de Integralização ## Quem deve apresentar contrapartida **Obrigadas a apresentar contrapartida:** As propostas apresentadas por proponente estadual, municipal ou do Distrito Federal deverão prever contrapartida financeira [sec-d1-8.1]. **Isentas de contrapartida:** As propostas apresentadas por ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente, são isentas de contrapartida [sec-d1-8.5]. --- ## Percentuais de contrapartida obrigatória Os percentuais variam conforme a natureza e localização da instituição convenente, conforme a Lei nº 15.321/2025 (LDO 2026): ### Instituições Municipais: - **Municípios com até 50.000 habitantes:** 0,1% a 4% [sec-d1-8.2.1] - **Municípios acima de 50.000 habitantes em áreas prioritárias (SUDENE, SUDAM, SUDECO):** 0,2% a 8% [sec-d1-8.2.2] - **Municípios com até 200.000 habitantes em áreas vulneráveis a eventos extremos (secas, deslizamentos, inundações):** 0,1% a 5% [sec-d1-8.2.3] - **Municípios com até 200.000 habitantes em região costeira/estuarina com risco de elevação de nível do mar:** 0,1% a 5% [sec-d1-8.2.4] - **Demais municípios:** 1% a 20% [sec-d1-8.2.5] ### "
Claude Haiku 4.5,3,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,RAG vetorial,answered,false,,false,false,false,true,true,3346,12360,"## Contrapartida Exigida A contrapartida é exigida conforme a LDO 2026 [c_5260d8]. Os percentuais variam conforme o tipo e localização da instituição: **Para Instituições Estaduais e do Distrito Federal:** - Localizadas em áreas prioritárias da PNDR, SUDENE, SUDAM e SUDECO: **0,1% a 10%** [c_9eccdb] - Demais Estados: **2% a 20%** [c_9eccdb] **Isenção de Contrapartida:** - ICT federal ou instituição privada sem fins lucrativos, quando atuarem como convenentes, são **isentas de contrapartida** [c_9eccdb] ## Formas de Integralização Despesas aceitas como contrapartida: - **Pessoal e Encargos Sociais** (Vencimentos e Vantagens Fixas, Obrigações Patronais e Pagamento de Pessoal), desde que destinadas aos pesquisadores alocados em atividades do projeto, entre outras formas [c_9eccdb] --- **Observação:** Os trechos selecionados não incluem completamente os itens 8.1 e 8.2 do edital, que são referenciados como fontes de informação sobre contrapartida [c_5260d8]. Para uma visão completa dos percentuais exigidos para outros tipos de instituição (como ICT federal executora ou instituição privada com fins lucrativos), recomendo consultar o edital completo nos itens 8.1 e 8.2."
Claude Haiku 4.5,3,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,Configuração híbrida,answered,false,,false,true,false,true,true,12316,38748,"# Contrapartida Exigida A contrapartida varia conforme o tipo de instituição proponente: ## Isentos de Contrapartida ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente, são **isentas de contrapartida** [c_9eccdb]. ## Instituições Estaduais e do Distrito Federal Para proponentes estaduais, municipais ou do Distrito Federal, a contrapartida financeira é **obrigatória** [c_7de105], nos seguintes percentuais: - **Localizados nas áreas prioritárias** (PNDR, SUDENE, SUDAM, SUDECO): **0,1% a 10%** [c_9eccdb] - **Demais Estados**: **2% a 20%** [c_9eccdb] ## Formas de Integralização Serão aceitas despesas com **Pessoal e Encargos Sociais** (Vencimentos e Vantagens Fixas, Obrigações Patronais e Pagamento de Pessoal), desde que destinadas aos pesquisadores alocados em atividades do projeto [c_9eccdb]. Não consta nos documentos selecionados a relação completa de todas as formas de integralização da contrapartida. Consulte o Anexo 3 (Requisitos de Documentação de Orçamento) referenciado no item 7.4 do edital ou verifique a seção 8 completa sobre contrapartida."
Claude Haiku 4.5,3,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,Configuração com busca adicional,answered,true,,true,true,true,true,true,25632,55391,"## Contrapartida Exigida A exigência de contrapartida varia conforme o tipo de proponente: **Proponentes que DEVEM apresentar contrapartida:** Propostas apresentadas por convenente estadual, municipal ou do Distrito Federal [c_f0a1cf]. Os percentuais variam conforme a categoria: - **Municípios com até 50.000 habitantes:** 0,1% a 4% [c_f0a1cf] - **Municípios acima de 50.000 habitantes em áreas prioritárias (PNDR/SUDENE/SUDAM/SUDECO):** 0,2% a 8% [c_f0a1cf] - **Municípios com até 200.000 habitantes em áreas vulneráveis a eventos extremos:** 0,1% a 5% [c_f0a1cf] - **Municípios com até 200.000 habitantes em região costeira/estuário com risco:** 0,1% a 5% [c_f0a1cf] - **Demais Municípios:** 1% a 20% [c_f0a1cf] - **Instituições Estaduais/DF em áreas prioritárias (PNDR/SUDENE/SUDAM/SUDECO):** 0,1% a 10% [c_f0a1cf] - **Demais Estados:** 2% a 20% [c_f0a1cf] **Proponentes ISENTOS de contrapartida:** Propostas apresentadas por ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente [c_f0a1cf]. --- ## Formas de Integralização **Despesa explicitamente admitida:** Serão aceitas despesas com Pessoal e Encargos Sociais (Vencimentos e Vantagens Fixas, Obrigações Patronais"
Claude Haiku 4.5,3,q04-reg,Subvenção Regional,prazos,15,Doc. inteiro,answered,true,,true,true,true,true,true,17195,7837,"A data e hora limite para submissão das propostas é **09/04/2026 até às 18h00 (horário de Brasília)** [sec-d1-15]. Essa data foi retificada em relação à versão original do edital, que previa 07/04/2026 [sec-d2-15]."
Claude Haiku 4.5,3,q04-reg,Subvenção Regional,prazos,15,RAG vetorial,answered,true,,true,true,true,true,true,6060,7822,"A data e hora limite para submissão das propostas é **09/04/2026, até às 18h00 (horário de Brasília)** [c_99e095]. Esta data foi alterada em relação ao cronograma original do edital, que previa **07/04/2026** [c_7cd8e2]. A data vigente é a da Rerratificação [c_99e095]."
Claude Haiku 4.5,3,q04-reg,Subvenção Regional,prazos,15,Configuração híbrida,answered,true,,true,true,true,true,true,7499,8236,"A data e hora limite para submissão das propostas é **09/04/2026, até às 18h00 (horário de Brasília)** [c_99e095]. Nota: Esta data foi alterada pela Rerratificação. O cronograma original previa 07/04/2026 [c_8f3a19], mas o Aviso de Rerratificação prevalece e estabelece o novo prazo de 09/04/2026."
Claude Haiku 4.5,3,q04-reg,Subvenção Regional,prazos,15,Configuração com busca adicional,answered,true,,true,true,true,true,true,7638,10924,"A data e hora limite para submissão das propostas é **09/04/2026, até às 18h00 - horário de Brasília** [c_99e095]. Essa data foi alterada pela rerratificação; a data original era 07/04/2026 [c_8f3a19]."
Claude Haiku 4.5,3,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Doc. inteiro,answered,true,,true,true,true,true,true,20143,6502,"A data limite para submissão das propostas é **30/09/2026, 17h00 (horário de Brasília)** [sec-d1-6.3]. Observação: Este prazo poderá ser prorrogado pela Finep [sec-d1-6.4]."
Claude Haiku 4.5,3,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,RAG vetorial,answered,true,,true,true,true,true,true,7157,9509,"A data e a hora limite para submissão das propostas é **30/09/2026, 17h00 (horário de Brasília)** [c_4e273c]. Observações importantes: - O prazo acima poderá ser prorrogado pela Finep [c_4e273c]. - No caso de aprovação de projetos que consumam a totalidade dos recursos previstos nesta Chamada Pública, a avaliação das propostas poderá ser interrompida, observado o limite máximo por grupo de concorrência [c_4e273c]."
Claude Haiku 4.5,3,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Configuração híbrida,answered,true,,true,true,true,true,true,8164,8873,"A data limite para submissão das propostas é **30/09/2026, 17h00 (horário de Brasília)** [c_4e273c]. Observação: o prazo acima poderá ser prorrogado pela Finep [c_4e273c]."
Claude Haiku 4.5,3,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Configuração com busca adicional,answered,true,,true,true,true,true,true,8301,5999,"A data e hora limite para submissão das propostas é **30/09/2026, 17h00 (horário de Brasília)** [c_4e273c], item 6.3. Ressalva: esse prazo pode ser prorrogado pela Finep [c_4e273c], conforme item 6.4."
Claude Haiku 4.5,3,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Doc. inteiro,answered,true,,true,true,true,true,true,22716,8593,A data limite para submissão de propostas é **26/06/2026** [sec-d1-15.1] e o horário limite é **17h00 (horário de Brasília)** [sec-d1-15.3].
Claude Haiku 4.5,3,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,RAG vetorial,answered,true,,true,true,true,true,true,3215,7324,**Data limite:** 26/06/2026 [c_724d40] **Hora limite:** 17h00 (horário de Brasília) [c_724d40]
Claude Haiku 4.5,3,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Configuração híbrida,answered,true,,true,true,true,true,true,6147,7654,"A data limite para envio da proposta é **26/06/2026** [c_724d40], e o horário limite é **17h00 (horário de Brasília)** [c_724d40]."
Claude Haiku 4.5,3,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,6286,6244,"A data limite para envio da proposta é **26/06/2026** [c_724d40], e o horário limite é **17h00 (horário de Brasília)** [c_724d40]."
Claude Haiku 4.5,3,q05-reg,Subvenção Regional,prazos,10.1,Doc. inteiro,answered,true,,true,true,true,true,true,17192,6382,"O prazo máximo de execução do projeto é de **24 meses**, prorrogável justificadamente a critério da Finep. [sec-d2-10.1]"
Claude Haiku 4.5,3,q05-reg,Subvenção Regional,prazos,10.1,RAG vetorial,answered,true,,true,true,true,true,true,7094,6901,"O prazo máximo de execução do projeto é de **até 24 meses**, prorrogável, justificadamente, a critério da Finep [c_c25645]."
Claude Haiku 4.5,3,q05-reg,Subvenção Regional,prazos,10.1,Configuração híbrida,answered,true,,true,true,true,true,true,7645,6104,"O prazo máximo de execução do projeto é de **24 meses**, prorrogável, justificadamente, a critério da Finep [c_750e2e]."
Claude Haiku 4.5,3,q05-reg,Subvenção Regional,prazos,10.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7785,7469,"O prazo máximo de execução do projeto é de **24 meses**, prorrogável, justificadamente, a critério da Finep. [c_750e2e]"
Claude Haiku 4.5,3,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Doc. inteiro,answered,true,,true,true,true,true,true,20140,6545,"O prazo máximo de execução do projeto é de até **36 (trinta e seis) meses**, prorrogável justificadamente, a critério da Finep. [sec-d2-7]"
Claude Haiku 4.5,3,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,RAG vetorial,answered,true,,true,true,true,true,true,7517,5358,"O prazo máximo de execução do projeto é de até **36 (trinta e seis) meses**, prorrogável, justificadamente, a critério da Finep [c_4acca1]."
Claude Haiku 4.5,3,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Configuração híbrida,answered,true,,true,true,true,true,true,7150,7435,"O prazo máximo de execução do projeto deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [c_52f776]."
Claude Haiku 4.5,3,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Configuração com busca adicional,answered,true,,true,true,true,true,true,7291,7240,"O prazo máximo de execução do projeto é de até **36 (trinta e seis) meses**, prorrogável, justificadamente, a critério da Finep [c_52f776]."
Claude Haiku 4.5,3,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,Doc. inteiro,answered,true,,true,true,true,true,true,22714,5111,"O prazo de execução da proposta deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep. [sec-d1-9.1]"
Claude Haiku 4.5,3,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,RAG vetorial,answered,true,,true,true,true,true,true,2681,7763,"O prazo máximo de execução da proposta é de até **36 (trinta e seis) meses**, prorrogável, justificadamente, a critério da Finep [c_a6c7db]."
Claude Haiku 4.5,3,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,Configuração híbrida,answered,true,,true,true,true,true,true,6055,5231,"O prazo máximo de execução da proposta é de até **36 (trinta e seis) meses**, prorrogável, justificadamente, a critério da Finep. [c_dec3c5]"
